	S1	S2	S3	S4	S5	S6	S7	S8	Z1-SD	Z2-SD	Z3-SD	Z4-ZE	Z5-ZE	Z6-ZE	Z7-ZE	Z8-ZE	Z9-ZE	Z10-ZE	Z4-FMG	Z5-FMG	Z6-FMG	Z7-FMG	Z8-FMG	Z9-FMG	Z10-FMG
Picea_mature_2738	1.3717151574232664	1.6048280370150496	0.31966179993269483	-0.006826973944699849	-0.13820025396417818	-0.9432920918157063	-0.8866695442520477	-1.3212161303943755	0.6646576463239601	-1.7731997530579253	0.9344350001927638	0.6211969262929626	-0.16791069525232186	-0.2774662907975527	-1.1523121354583936	-1.1557092764545018	-1.2773728284284833	-1.3247566352493636	1.2741950195421605	1.6471997175957516	1.105029162134925	0.5712513090411959	-0.03917221172212861	0.012811510583185552	0.33712353471376383
Picea_mature_1508	-0.8096441470574872	-0.7756099331235744	0.0021045202730319255	-0.021703199006262976	-0.5631617832263247	-0.8191476642658461	0.6896199675528477	2.2975422388536137	0.5206069595432362	-0.7108517708280409	-0.8527477686651277	1.5314789164188174	1.0688693538763891	1.287098590575772	1.0501504467994283	1.1366696412635109	0.6155159690899293	0.8129312309798833	-0.5383126246597264	-1.4490946974318324	-0.6683163781711987	-0.4886328326839989	-0.9110711970953937	-1.4490946974318324	-0.9551991415798206
Picea_mature_2096,miR3701	-0.2639741530066057	1.2297205558390119	-1.4767752168295742	-1.2060353062852787	1.0860523061918539	1.1357546584319609	-0.5572385035777478	0.052495659236370514	0.7473569487702859	0.8628231172470887	-0.07325745963326212	1.1830583252718603	0.4652426266081305	0.0724297833136115	0.7526762810416301	-0.027996466840590317	0.7356981636922412	1.5445886358372767	-1.4039957045808764	-1.3166756690120676	-1.6982050745084694	0.5036601566229263	0.25893607367329624	-1.6706124571533452	-0.9357272803497604
Picea_mature_2420	0.6262618189033011	-0.6181911677433777	-0.6181911677433777	-0.3636415932183251	-0.21866310056841773	2.4288075458569556	-0.6181911677433777	-0.6181911677433777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_3400	-0.5022096495866138	-1.0945041165542337	-0.16594615467106322	-0.3615304835419703	-0.3175827353299131	-0.688106415019046	0.8870085329452053	2.2428710217576326	-1.1906562092174116	-0.8481161065430332	0.884113739018568	2.082262320442091	-0.5273055760053065	-0.699973999341646	-0.9333565744502348	-1.2361584479558956	-1.167387503256717	-0.9599719474867736	1.2268205112068769	0.9817934409160831	1.053292388281811	0.6560365350018469	0.5206248577874658	0.10746481132106547	0.05051776028121276
Picea_mature_2019,miR11413	0.688432981617499	-0.23495398765141562	-2.23222828241669	0.7658423225720923	-0.5577219102654979	-0.0882565498560381	1.1509281011314176	0.5079573248686327	-0.7940880503770233	-0.7940880503770233	-0.24984518102283815	-0.7940880503770233	-0.7940880503770233	-0.7940880503770233	-0.7940880503770233	0.3944889822441139	-5.650235313174818e-05	-0.2799837099460121	-0.035098706648257524	-0.7940880503770233	-0.7940880503770233	1.3575328117936463	1.266239116071834	2.5013938504315103	1.398033742445319
Picea_mature_3837	0.0034772674909953134	1.3773447246843233	-0.25843818620738984	-0.8227972417975592	0.11400865720680753	1.730314227939736	-0.9076917403447763	-1.2362177089721342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_3320	-1.2638647721423135	-1.2638647721423135	-0.09458205861665639	0.006109264346222916	0.5350543718939798	-0.6970010362850493	1.1017079935065246	1.6764410094395903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_2193,miR11466	-0.35001418199528156	1.3277903370397937	-1.0066954776898052	-0.47915228788302955	-1.1327710037648402	-0.19891422493384417	1.8832969589536417	-0.0435401197266411	-0.09849450873009608	-0.3010873816600141	1.2667814228402836	-0.024405163752226067	-1.158398696472493	0.8889812421437777	-0.8724393571700291	0.22095475301579742	1.2811946177548543	-0.4783572080826197	-1.124856853024993	2.0009258404194097	1.0238257637688377	-1.5998871766950578	-0.322189313743217	0.44069331536882744	-1.1432412959811578
Picea_mature_3921,miR11425	0.939347113109113	1.2799652287300851	-0.4655471858880567	-1.0182516634618959	-0.767648624792877	-1.5459789099755883	0.7646826960291565	0.8134313462500611	2.7956033209950806	0.13078294356425144	-0.24147135610722364	0.9220036208002038	-0.03936640724443552	0.22722040030185073	-1.5138129789332295	-0.26513980338881254	-0.6196263751020763	0.027839235671191263	-0.9682273246884648	-0.932797744300791	-0.8222923342646045	-0.8403004934808285	0.5943540785803645	0.17165498484945177	1.3735762327480832
Picea_mature_3823	1.3682559603700335	1.6744337113513355	-1.274492178553692	-1.0233226638964126	-0.027462220988305048	0.3256238098560019	-0.5521797619872185	-0.49085665615174673	-1.0433302458622966	-1.0433302458622966	-1.0433302458622966	0.6862302983782261	-1.0433302458622966	-0.46297280635788013	-0.07009653419214533	0.02389669768934924	-1.0433302458622966	-0.6672143517015469	0.7271059400738351	1.6803396934967323	1.7194168093003537	0.4873905438223704	0.5651078390515867	1.5707773456128864	-1.0433302458622966
Picea_mature_1858,miR166	-0.8433169610635792	-1.0664639526727029	-1.1700400137176443	-0.050136578013828766	1.4756021820751941	0.7767840541129652	1.3371460572640184	-0.4595747879844195	-2.3313528542574367	-1.0531820791114832	-0.37249864907918734	0.24250243255538842	0.7871189987961752	1.7072179640416656	0.6941277365324581	0.24246769550791025	0.5663061205645379	1.580631067041025	-1.1309476917318924	-0.7611260299167151	-0.1634544464801707	-0.5193271859081039	-0.6102863962036533	0.8831932150700762	0.238610102579401
Picea_mature_2709	-0.6296879825797568	-0.6296879825797568	-0.6296879825797568	-0.13665057705442674	0.06087263505723201	-0.6296879825797568	0.06726479565002472	2.527265076666194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_1078,miR162	0.9197012123042294	-0.4588450048887457	1.2789135995086625	-0.11934129666297442	-0.49061307940079063	-1.8628275134704142	-0.44413188842370604	1.177143971033736	1.638769972483725	1.252999332820378	-0.878963475202596	1.4454866593935973	1.07911376204878	1.1350850060591513	0.252061684601954	0.26621120999237163	0.415322867201098	0.27446887695170313	-1.3481772803139465	-0.9813624371840861	-0.9808220730544197	-0.6685808528907915	-0.904107131045532	-0.8484344359604975	-1.1490716859008974
Picea_mature_1279	-0.020516781893642734	-0.7295508429042494	-0.7295508429042494	-0.7295508429042494	-0.7295508429042494	-0.3221341189157394	2.1048982357341255	1.1559560366922568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_3786	-0.7802534533272789	-0.7802534533272789	-0.7802534533272789	-0.6143275264145229	-0.44438415630530437	0.20940515297967546	2.0780573361345462	1.1120095535874486	1.4040138951363974	-0.23872908054014577	-0.22338731223557898	-0.8894418397629613	-0.7131728955090685	-0.9439945717274438	-1.1535801982677174	-1.0546174334865985	-1.0596513750847794	-1.0289174896576316	1.4963451419079064	-0.19823107280416866	0.07731807109006739	0.4311535969309517	1.5162880796856684	1.3685487697224124	1.2100557146026885
Picea_mature_421	0.11222201524183337	1.1049994505282168	-0.5329720871745836	-0.6765231953206851	0.1416726520133979	1.9486090262780913	-0.9912424258886545	-1.1067654356776204	0.8829632287634054	0.46338386757261385	0.4062649728012847	-1.7073631298871244	-0.7537676779176182	-1.359343033936412	-0.559180987049517	-0.4546970189499894	-0.9044689224076302	-1.2301895406910317	-0.16465804153895428	0.6189248353036569	1.3476252007447638	0.2914950253002559	1.9012720138358747	1.3131042808520377	-0.09136507279562361
Picea_mature_3582	0.47893890181636106	0.30864291796446064	-0.6165569768955246	-1.7346462534013098	-0.8906739224977934	-0.1485129505057693	1.5058000006402477	1.0970082828793348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_2764	0.8721434190502074	1.8613953966238126	-0.9038719693676398	-0.7894263244590559	0.07649758833022852	0.7485628207207052	-0.8132297463778585	-1.0520711845203952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_1058	1.4295196675883608	1.1691587179196092	-0.46811001612377284	-0.8601414777042696	-1.1681887168814045	-1.2134761981840423	0.2590075408164158	0.8522304825691033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_3119	-0.5759074537799176	-0.5759074537799176	-0.5759074537799176	-0.5759074537799176	-0.5759074537799176	-0.5759074537799176	1.5864168194499586	1.8690279032295556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_252	-0.377964473009229	-0.377964473009229	-0.377964473009229	-0.377964473009229	-0.377964473009229	-0.377964473009229	-0.377964473009229	2.645751311064589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_2170	0.9866884569145222	0.9677124277878559	0.566913386741482	-0.42373636815366983	-1.1409482235894302	1.0247942456412016	-1.7888500358023922	-0.19257388953956556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_3019	-0.06452738621030953	0.04020965206862604	-0.14015801551650145	-1.0776991828314813	-1.1015566115961812	-0.5713291245547125	2.1732489641871267	0.7418117044534184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_702	-0.9986322529382123	-1.4334454127191978	1.6267678586960734	0.8279206932771335	-0.2945919792832577	-0.7941961701319545	0.12673745176958504	0.9394398113298174	1.5222002723469499	1.7415955773418093	1.4565363481386666	0.007384434882407921	0.9762854949522549	0.7919390107197609	-0.10975849071587436	-0.4221701746827076	0.016561147006619877	-1.2808638842959001	-0.016575447222151953	-0.21774353044847983	-0.5682285546756662	-0.6529246913094504	-0.1874148583709432	-0.9749456217935608	-2.0818770318737223
Picea_mature_152,miR11545	0.17325388486748616	0.27858954570605815	-2.2218869090856956	-0.6097436193866973	0.6189570252014435	1.304774964743057	-0.21596771617799965	0.67202282413236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_3732,miR11546	-0.04838861056193996	0.047811049903521766	-0.038120712783725884	-0.5867369254002155	-1.6300686503725599	1.2219101256072697	-0.700846986941409	1.7344407105490598	-0.5278690399860266	-1.2790019055131228	1.4867723886211202	-0.16583634123323815	-0.2897403611234664	-0.831304776819373	-0.792161137727052	-1.121096248199054	-1.1462347638176085	-0.861939746642387	1.3872426166194238	1.345451693685578	1.5056866418152837	0.20275091380126475	1.0362378303507795	-0.68629104449594	0.7373332806638244
Picea_mature_101	0.08743559717566098	1.0499107108168129	-0.5109213575577412	-0.6884844008737128	-0.03375354365350071	2.0569054404511773	-0.9755448456591955	-0.9855476006995011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_3652,miR11523	0.6185466217249938	0.2260083805976759	0.4973818246034594	0.9167177241959239	-0.9400614404742679	-0.626801855988063	-1.921122051499244	1.229330796839522	-0.6345773928099896	-0.3958941338827027	1.3328058488150292	-0.9034600342705337	0.35572405558994097	0.5376750970439041	0.0888007609945287	-0.12680945974982305	0.08551162320990578	-0.6404161264747337	1.933277017539899	1.5864126548055375	1.0615753296526835	-1.0536039841099145	-1.5305914814439299	-1.4473753730653167	-0.2490544018444806
Picea_mature_2217	0.08677349890499224	-0.6840395112443801	-0.39272725359267374	-0.4342993132109272	-0.6840395112443801	-0.6840395112443801	0.31285297312906885	2.4795186285026793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_3949	1.8705238485601268	1.4647654633979157	0.04212851818827608	-0.6711705709103516	-0.5460201640546657	-0.5924689551992152	-0.8962793518733774	-0.6714787881087083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_4001,miR529	-0.5577971882733262	-0.5577971882733262	-0.5577971882733262	-0.5577971882733262	-0.5577971882733262	-0.5577971882733262	1.157302850496117	2.189480279143841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_2332	0.5926455130190287	0.5089871253272626	-1.3313845684958727	-0.8015636885239222	0.418506090222543	-0.12291228475652949	1.8701451865668213	-1.1344233733593487	-0.37259062900408363	0.5398005235508059	1.3377984727552188	1.6173133668550586	-1.013776555383492	-0.4434449868065928	-0.8083576031275612	-0.3054570059333536	-0.5212248277420799	0.6714287421265894	-1.180111417825943	-0.1380767443552666	-1.4054086876647596	0.24614755934523655	-1.1496844983795178	1.9220595848352806	1.0035847067544736
Picea_mature_1617,miR1313	0.11132713757896755	0.41752534304522426	1.1977579971771013	-0.22666079700470268	-1.1857520226173044	-0.8882310680933796	-1.121450556348093	1.6954839662621854	1.436020552951579	0.9366788507387799	1.3550845256472712	0.06811559512371428	0.27859452177385186	0.6373906834635583	0.19931320106442527	1.2604739142916301	0.8800851074093927	0.13892805366969418	-0.3849871138829749	-0.9047060049290688	-0.6397932461000202	-1.5297861211696682	-1.0948750546787618	-0.6390685530309458	-1.9974689123424365
Picea_mature_1330	1.239494552837715	2.0606612656698085	-0.2220592720062748	-0.6864800991961905	-0.852595333445653	-0.5173699461620955	-0.8110647691190447	-0.21058639857826764	0.4703331177715052	1.0151040032715115	0.8443783325953432	0.7478991028374253	0.8857219930954877	-0.6183181680345748	0.640138182803724	0.3200422119877065	0.7289485621729198	0.43568204938885696	0.5451127401188862	0.5972009392764742	-0.7709659716663686	-0.7512096190402728	-0.9837196783559722	-1.3956933270656813	-2.710654471156964
Picea_mature_1303	-1.2904564234152551	-0.3953091781744601	-0.047359373925500395	0.708924779570952	0.020222136615428217	-0.4181327741460129	2.2089192384117133	-0.7868084049368594	-1.9972955969698685	-1.9972955969698685	0.6551135578775025	-0.1868965341093374	-0.1649875354048568	0.11179778344332128	-0.5382804598614815	-0.8630061128732943	-0.2992234669486639	0.02877166073674949	-0.18855431717990895	0.8975246556781055	0.10074281722682066	1.1964664608052304	0.44585487137449115	2.104399089074538	0.6948687241005087
Picea_mature_424	-1.0076518786011732	-1.0076518786011732	-1.0076518786011732	0.974940350759765	0.3416461450541141	-0.2892885116013163	1.949582398040783	0.04607525355017081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_1658,miR11550	-0.7394627507504116	1.046536040313963	-0.8836658465036374	-0.782018232402997	-0.1533178683449816	-0.48433873611928824	-0.16696440597010562	2.163231799777472	1.1075335200974128	1.158374954549732	0.8426855265333493	-0.8155091598317737	0.5326043569665314	0.7757084596660719	0.7603585441254536	0.7311817355461021	0.5874041584062908	0.7355861599111156	0.665867775727789	-0.5512786277363606	-0.7246023835266547	-1.8119825722748613	-0.8870741549315834	-1.5130118566926885	-1.5938464365359297
Picea_mature_2867	0.43094312845100774	-0.7563659799401535	0.11031910750006868	1.4867999414733424	-0.8081819298183281	-0.5727517484049105	-1.3652906127936553	1.4745280935326563	-1.658684947367344	1.078041148581815	-0.0896206960712146	0.40125138190011755	1.2741025164756994	0.24908269515584258	-0.5081910688414826	1.0176833528681715	1.9890426178802105	-1.322684629018285	-0.2857674815097193	-0.14270625070709864	0.9678324625659275	-0.45514904764027275	-0.10158195879550194	-1.3877186086022433	-1.0249314868746344
Picea_mature_1034,miR1312	1.5337660218890476	1.6933144525602246	-0.5304709756511108	-0.6445441849435638	-0.05711628297421673	-0.8760272507796157	-1.145435421756025	0.026513641655253453	0.7990648630035494	0.5188991575961728	-0.33459467751516825	0.32506936231380296	0.5792365050302538	0.9079417553355061	1.045423090602742	1.0135295081386089	1.139007511974277	1.6077972564987135	-0.8727667062613483	-0.9452243370847764	-0.8223126747327492	-1.2437207887568589	-0.8701992449940534	-1.532318749609639	-1.3148318315390053
Picea_mature_498,miR3693	-1.2103635194365059	-1.2103635194365059	-0.4831741062380016	0.5209841519394669	0.6053597139787251	2.028539058744748	0.036112908336297225	-0.28709468788821924	-1.933633268884919	-2.0210589189938997	0.2329012133129379	-1.6791535941172673	-0.1294219013935145	-0.48903699376460097	0.1909591736275654	0.6185215569277692	0.2778199747301294	1.0216238063484846	0.3145391089936333	0.6210223833772678	0.964454622564207	-0.10716997206111863	1.4150905577936923	-0.29340589389093236	0.9959481454305743
Picea_mature_86,miR11570	1.5882436987458628	1.656707909042981	0.2379796520810834	-0.3130283540875265	-0.9184497570002744	-0.9129807813960321	-0.7209168850267091	-0.6175554823593824	0.5371111119041098	0.6827992621795868	1.5875540926147433	2.0163735708409267	0.7599506314583994	0.14109721319480065	0.4840369510955486	-0.12283607190206902	-0.675444022672152	-0.843876616168707	0.2382214209265924	-0.10405111351640775	0.20856253007731243	-0.6809145818405844	-0.6204470076226019	-1.508231727370884	-2.0999056431986185
Picea_mature_487	0.9696700981137977	1.815675582097824	-0.9406947161723521	-1.056981759909319	-0.4214802625996561	0.879513841032561	-0.7529805041093675	-0.49272227845349115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_984,miR11506	-0.5176019605113773	0.3087651014904477	0.7156462938419703	0.09108468919871235	-1.2331923139984873	-1.0071214329883629	-0.45010413696448515	2.092523759931575	-0.309276509982985	-2.2191993428920895	0.17645320467524395	-0.8199912156434114	-0.166354826598665	2.260626302369286	-0.4924577026362605	0.7305857358785592	0.8624657256717324	1.1008668728567308	0.07397532265951527	-0.22688868365584208	0.49405665467461735	0.04018003212709892	-1.705782325035482	-0.19403722601772697	0.39477798154967203
Picea_mature_3424	-0.3779644730092283	-0.3779644730092283	-0.3779644730092283	-0.3779644730092283	-0.3779644730092283	-0.3779644730092283	-0.3779644730092283	2.6457513110645894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_74	0.28320805000390464	1.213982667228043	-1.2926089837248724	-0.3948583672860779	-0.9201336501528521	-0.6556379874158208	-0.06125278769385569	1.8273010590415173	0.2818607662663462	3.229788559311636	1.5223444291233184	-1.0092432568002956	-0.17423086480398592	-0.35439879311560596	-0.12706782040373846	-0.044278494122794575	0.10215062567430104	-0.5815135591766093	0.2858841224253241	-0.18895632689631212	-0.30343098808089597	-1.0092432568002956	-0.6193639981909235	-0.0010578876091743824	-1.0092432568002956
Picea_mature_1267,miR482	-1.0194266064481994	-1.0194266064481994	-0.3173835571397228	-0.44238339037043034	0.0630479315038077	-0.33366033372488413	0.9022774164646338	2.166955146163001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_32	1.4263443273985994	1.9189055444037069	0.000374880627958931	-0.6178925425617203	-0.7298495777866004	-0.6189052904785051	-0.8218491965642645	-0.5571281450391735	0.1958614044633276	1.11013479931402	1.181600757152151	0.39047337709343766	-0.023198099170210748	-1.0082385479739913	-0.7658356564251215	-0.7530106072650019	-1.0265451589633	-1.0600068907123699	2.2184732746615405	1.8223836582957313	0.1404834003293757	-0.5301399112672368	-0.5973180917363496	-0.863919303906611	-0.43119840388939656
Picea_mature_2682	-0.3897802741413431	-1.4780775308688345	-0.547436208442923	-0.39974219222665897	0.6722912477703351	0.8252042812814797	1.9242709473837507	-0.6067302707558077	-1.3308312778649614	-0.8002875285588292	-2.0752716942129292	0.10311706757036206	-0.10814991220928591	0.4940814316012506	1.1560513672792785	0.6459186180020285	-0.6472379773014779	1.6152023139034974	0.30605895324408583	-1.253206404529914	-0.579574774119416	0.25667766194889174	0.6827524391785759	1.6402693918172773	-0.10556967574844046
Picea_mature_237	-1.4560597031638494	-1.4560597031638494	-0.5221590108501745	0.039973490450136887	0.4542905761332606	0.5085696290690015	1.3953715425060407	1.03607317901944	-1.2293275131806176	-2.445865669880502	-0.1999571302728656	-1.3934401110877823	0.5721737924083987	-0.07145050915836537	0.7066434822232315	0.4868503376858218	0.8951822965111624	1.542255579069868	-0.3708732528070432	-0.7406315857612417	0.16541736780357508	0.07343182130938143	1.2406082433154204	-0.21653416076778143	0.9855170125893411
Picea_mature_407,miR11512	-1.1402833833248467	-1.2435369072573643	-0.5164892634110796	-0.4249361816263543	-0.2027415407053326	0.8735737914124475	1.7624348852244567	0.8919785996880707	1.5384983539126786	1.9051419857473735	-0.15968041771450395	2.4537044455120123	-0.8959130132953165	-0.06718245937795583	-0.6572825948359305	-1.2713655253167184	-0.7643615804511477	-0.30920897224433697	-0.1964589970530906	-0.45006626634237784	-0.6039252025547183	-0.3925450896331326	-0.7034426235808579	0.3207875652166471	0.25330039201139537
Picea_mature_302,miR167	-1.7614613564840575	-0.9461646034977629	-0.29966048172096216	0.7783065173811909	0.5851662296754043	0.669675540548942	-0.523156535327626	1.4972946894248758	1.1526219625856893	0.159782378227715	-1.076590960822025	-1.8918333545666588	0.99657388031873	2.6294059494051005	0.19354480380194772	-0.10432871980031178	-0.14131309533835612	-0.056178937693385604	0.17872574848545766	0.25339374368587386	-0.8605080354724466	-1.2126893848258187	-0.32892681580522315	0.5582167274125319	-0.4498958895988269
Picea_mature_350	-1.672830243391906	-1.672830243391906	0.5046219793188675	0.9619753228762461	0.07588354579685834	0.3366284281351652	0.8532232019309217	0.6133280087257508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_294,miR11532	-1.6424498440376767	-1.6327393906964482	0.2771562252523147	0.7296065335990173	1.0137873798965338	0.8650634020810972	0.4909256298542838	-0.10134993594912045	-2.337646712277282	-1.0732953202315436	0.027155041355202338	-2.1615730616545568	-0.8209719415397624	0.5845930765470256	-0.02961268775088611	0.24703222098630273	0.1491948695325639	0.7058062989047236	0.46757545399483863	0.3964080833547969	0.7708804355738371	1.1245557420090906	1.1572281983474624	0.7311884019621457	0.0614819008860512
Picea_mature_1944,miR391	-0.3779644730092262	-0.3779644730092262	-0.3779644730092262	-0.3779644730092262	-0.3779644730092262	-0.3779644730092262	-0.3779644730092262	2.6457513110645916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_307	-0.7402404220554062	-0.6127754331941055	-0.3934386175516132	0.1461872282680253	0.7086344751325341	-0.7508238962642063	2.3188354980626986	-0.6763788323979334	-1.6987421786540364	-2.3119008050039094	0.653047664957018	-1.1917962815745162	-0.6766919372977178	-0.19067199950384195	0.4090377750886522	-0.7204459329090372	0.11029587486400613	0.20271278769883438	0.1569426546061645	0.5705585464187138	1.1740642573148732	1.1193580360353872	0.16750144878385412	1.4295001708940478	0.7972299182815085
Picea_mature_207	-0.49617894205629115	-0.49617894205629115	-0.49617894205629115	-0.49617894205629115	-0.49617894205629115	-0.49617894205629115	0.46595309389126904	2.511120558446478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_2316	0.7002424279155639	1.8000745884561287	-0.4777264512447108	-0.624946480410873	0.02758132820802849	0.9191834976051156	-1.3407656470093936	-1.0036432635198627	0.8815475929353167	-0.31493952978192263	-1.7414644131466228	-1.7414644131466228	0.9655462039803737	-0.20709251690474745	0.80112474612854	0.367880471374577	-0.02747433605829174	-1.4518709426035108	-0.04871486538410443	0.14635790897915701	-0.6679555195058521	1.2832111171923273	1.0057418332933423	1.5555186371008245	-0.8059519744527887
Picea_mature_3095	0.21949191346254968	-0.17636452340966174	0.9858564011132778	1.1280734311638352	-2.0806683914882154	-0.7173049823282662	-0.2395250469774556	0.8804411984639275	-0.9499220437682007	-2.2350851626243484	0.5940214387569629	-0.05731277336267113	0.9803921476873163	1.8277222491889653	0.5937733012537432	1.30342412747187	0.9756669221424354	-0.006009563016557148	0.11037151031497716	0.2966800414169437	-0.04187284456244893	-0.7576336424370788	-0.7593793103297918	-1.4014170605543321	-0.47341933757778876
Picea_mature_2621	0.9811994776992353	1.6483863007431527	0.7559108228793865	-0.46973721907710586	-1.3133328302580316	-1.0621935458951837	-0.7844081804731873	0.24417517438174569	0.3290885785829542	-0.15794081914390512	-1.198718285242947	2.260015150950954	0.8668881080127097	0.9778563526998242	0.7506438765754629	0.538889774204915	0.9691883204479959	0.7279448294437361	-0.9327159027396633	-1.2944142924567414	-0.4655214767844651	-0.2987517895299987	-1.1075358824741173	-0.606392565523268	-1.3585239770234534
Picea_mature_2398	1.5938874251171327	1.1529397086985618	-0.8455847019528738	-0.9450586277599485	-0.1624532368976111	0.9451577285713965	-0.6566964482203431	-1.0821918475563097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_3493	-0.42951361274830663	-0.42951361274830663	-0.42951361274830663	-0.2062179654498308	-0.42951361274830663	-0.42951361274830663	-0.28339978094859014	2.6371858101399517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_1893	1.4193564224056423	1.7398714807037612	-0.5963880699967631	-0.4885333794989524	-0.7203359412981316	-0.09925452412952569	-1.3512500956867395	0.0965341075007137	0.8022793306363027	1.0958995558167763	-0.20913272590179852	-0.4360994969117414	0.5562661492825437	-0.1897690591531064	0.9843749786724192	-0.5458684851264545	1.3722239241597538	-1.9856453252002009	1.3506344886416037	0.8060074171459859	-0.030760477510048685	-0.16775877521131233	-0.40846173901480387	-1.0903650900197521	-1.903824670306162
Picea_mature_2224	-1.1586290954576621	-1.1586290954576621	-1.1586290954576621	0.310316611965745	-0.06745020475095664	0.8231239295763706	0.8237954409246826	1.5861015086571533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Picea_mature_952,miR3703	0.31544563821640187	0.07737022224536558	0.3116353725341652	1.2811195987932065	-0.3395312642084364	0.033680310455905235	-2.3612045070222707	0.6814846289856469	-1.2059999987433145	0.5873577236447857	0.5674376870188279	-1.8876358671101185	0.6124377803435558	0.23618066456899287	0.2534154045436038	0.2934875696566003	0.3836418986533931	-0.2186127646765681	1.7282111280542962	2.022144471000098	0.15540483914582787	-0.6650444147779869	-0.6524687942217243	-1.3592855443490357	-0.8506717827512217
Picea_mature_2467,miR11466	1.324170511339721	1.1129355155909313	0.18723482825361676	0.3863201091898083	-1.2190076014347317	-0.5135916308185046	-1.7013797014720107	0.42331796935117905	-0.15618617627094525	-0.4998237130033133	1.0975738438173073	0.5152933331880253	0.8306325818491077	0.7977025220124359	0.7685976970937016	1.3478428712175614	1.2301270785878715	0.41700750403809694	0.3203900040871107	0.09885332999626048	-0.9065089246312326	-1.7492336089123146	-1.5919144893555344	-1.515612006121394	-1.0047418475927425
